t,frame,offset,heading,steer_cmd,servo_target_deg,servo_actual_deg,throttle,rows_found,lane_width_px,lines_visible
0.1407,1,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,-1.00,0
0.2147,2,0.00000,0.00000,0.00000,75.00,75.00,0.0000,1,82.00,0
0.2847,3,0.13530,0.79978,0.14865,72.77,72.00,0.1344,8,82.00,1
0.3435,4,0.14134,0.84875,0.16244,72.56,72.00,0.1329,8,81.80,1
0.4024,5,0.14680,0.88093,0.17578,72.36,72.00,0.1315,8,82.52,1
0.4620,6,0.15133,0.89181,0.18336,72.25,72.00,0.1307,8,83.12,1
0.5218,7,0.15401,0.83402,0.18342,72.25,72.00,0.1307,8,82.97,1
0.5814,8,0.15479,0.79496,0.17865,72.32,72.00,0.1312,8,82.84,1
0.6412,9,0.15420,0.77022,0.17203,72.42,72.00,0.1319,8,82.69,1
0.6976,10,0.15412,0.75992,0.17018,72.45,72.00,0.1321,8,82.59,1
0.7555,11,0.15358,0.75808,0.16806,72.48,72.00,0.1324,8,82.50,1
0.8158,12,0.15342,0.76301,0.16867,72.47,72.00,0.1323,8,82.35,1
0.8746,13,0.15199,0.76511,0.16549,72.52,72.00,0.1326,8,82.25,1
0.9382,14,0.15074,0.76562,0.16467,72.53,72.00,0.1327,8,82.15,1
0.9955,15,0.14934,0.76835,0.16381,72.54,72.00,0.1328,8,82.04,1
1.0575,16,0.14822,0.76881,0.16503,72.52,72.00,0.1327,8,82.00,1
1.1156,17,0.14769,0.77398,0.16830,72.48,72.00,0.1323,8,81.93,1
1.1762,18,0.14769,0.77652,0.17346,72.40,72.00,0.1318,8,81.91,1
1.2383,19,0.14714,0.77575,0.17623,72.36,72.00,0.1315,8,81.82,1
1.3016,20,0.14722,0.78002,0.18131,72.28,72.00,0.1310,8,81.67,1
1.3622,21,0.14510,0.78025,0.17800,72.33,72.00,0.1313,8,81.67,1
1.4187,22,0.14565,0.78273,0.18502,72.22,72.00,0.1306,8,81.60,1
1.4712,23,0.14573,0.78381,0.18911,72.16,72.00,0.1301,8,81.51,1
1.5260,24,0.14524,0.78828,0.19101,72.13,72.00,0.1299,8,81.46,1
1.5806,25,0.14581,0.79167,0.19688,72.05,72.00,0.1293,8,81.51,1
1.6427,26,0.14904,0.83613,0.21189,71.82,71.00,0.1278,8,82.16,1
1.6982,27,0.12733,0.73612,0.13579,72.96,72.00,0.1357,12,82.29,1
1.7589,28,0.14389,0.48982,0.21227,71.82,71.00,0.1277,6,83.93,1
1.8179,29,0.13459,0.27851,0.18056,72.29,72.00,0.1310,6,85.54,1
1.8809,30,0.09185,0.39482,0.03962,74.41,74.00,0.1458,11,87.36,1
1.9430,31,0.08569,0.39778,0.05728,74.14,74.00,0.1440,10,87.92,1
2.0077,32,0.08701,0.54400,0.09560,73.57,73.00,0.1400,8,88.63,1
2.0713,33,0.10392,0.61607,0.17748,72.34,72.00,0.1314,6,89.27,1
2.1368,34,0.13038,0.57581,0.27300,70.91,70.00,0.1213,5,89.59,1
2.1980,35,0.12296,0.65900,0.23168,71.52,71.00,0.1257,6,89.88,1
2.2585,36,0.12140,0.71879,0.22099,71.69,71.00,0.1268,6,90.23,1
2.3177,37,0.14155,0.63150,0.28974,70.65,70.00,0.1196,5,90.50,1
2.3794,38,0.12460,0.73343,0.21465,71.78,71.00,0.1275,7,91.02,1
2.4420,39,0.12349,0.77696,0.21341,71.80,71.00,0.1276,6,91.52,1
2.5022,40,0.11139,0.82825,0.17450,72.38,72.00,0.1317,8,92.00,1
2.5623,41,0.11393,0.83630,0.19545,72.07,72.00,0.1295,6,92.37,1
2.6231,42,0.11307,0.80496,0.19996,72.00,72.00,0.1290,6,92.43,1
2.6833,43,0.11367,0.78126,0.20865,71.87,71.00,0.1281,6,92.49,1
2.7440,44,0.11672,0.78208,0.22432,71.64,71.00,0.1264,6,92.81,1
2.8041,45,0.12017,0.79009,0.23845,71.42,71.00,0.1250,6,93.09,1
2.8667,46,0.11252,0.81458,0.21131,71.83,71.00,0.1278,7,93.38,1
2.9281,47,0.11251,0.79562,0.21755,71.74,71.00,0.1272,6,93.29,1
2.9962,48,0.11116,0.80694,0.21851,71.72,71.00,0.1271,9,93.34,1
3.0747,49,0.08261,0.65933,0.12771,73.08,73.00,0.1366,7,94.11,1
3.1381,50,0.08518,0.59993,0.16104,72.58,72.00,0.1331,10,93.60,1
3.2067,51,0.05522,0.65591,0.07636,73.85,73.00,0.1420,11,94.49,1
3.2716,52,0.08535,0.55459,0.21412,71.79,71.00,0.1275,8,94.34,1
3.3393,53,0.11903,0.46060,0.33181,70.02,70.00,0.1152,6,94.14,1
3.4047,54,0.13551,0.47537,0.36225,69.57,69.00,0.1120,7,94.25,1
3.4708,55,0.14868,0.53911,0.37574,69.36,69.00,0.1105,6,94.17,1
3.5442,56,0.15537,0.54720,0.36308,69.55,69.00,0.1119,6,94.46,1
3.6196,57,0.15132,0.58046,0.31993,70.20,70.00,0.1164,6,94.74,1
3.6958,58,0.15006,0.57266,0.29981,70.50,70.00,0.1185,7,95.07,1
3.7613,59,0.16491,0.54684,0.34149,69.88,69.00,0.1141,5,95.23,1
3.8261,60,0.16930,0.57801,0.33955,69.91,69.00,0.1143,5,95.06,1
3.8910,61,0.15559,0.63041,0.27731,70.84,70.00,0.1209,7,95.10,1
3.9562,62,0.15547,0.61519,0.27683,70.85,70.00,0.1209,6,95.26,1
4.0214,63,0.15173,0.59762,0.26407,71.04,71.00,0.1223,7,95.46,1
4.0877,64,0.14942,0.58400,0.25922,71.11,71.00,0.1228,7,95.65,1
4.1488,65,0.14872,0.57667,0.26043,71.09,71.00,0.1227,7,95.85,1
4.2101,66,0.14751,0.57378,0.25936,71.11,71.00,0.1228,7,95.93,1
4.2714,67,0.14356,0.62089,0.24886,71.27,71.00,0.1239,7,95.69,1
4.3308,68,0.14369,0.60246,0.25442,71.18,71.00,0.1233,7,95.89,1
4.3883,69,0.14500,0.59381,0.26250,71.06,71.00,0.1224,7,96.00,1
4.4466,70,0.10396,0.61983,0.12015,73.20,73.00,0.1374,15,94.55,1
4.5078,71,0.08701,0.62841,0.09453,73.58,73.00,0.1401,3,94.55,1
4.5678,72,0.02862,0.79695,-0.07380,77.58,77.00,0.1423,11,96.35,1
4.6281,73,0.00000,0.76985,-0.10025,78.51,78.00,0.1395,14,95.39,1
4.6923,74,-0.04214,0.71948,-0.17638,81.17,81.00,0.1315,14,95.35,1
4.7578,75,-0.05610,0.65350,-0.13844,79.85,79.00,0.1355,10,95.97,1
4.8216,76,-0.04120,0.52988,-0.01861,75.65,75.00,0.1480,9,96.82,1
4.8871,77,-0.05951,0.58527,-0.04485,76.57,76.00,0.1453,9,98.43,1
4.9525,78,-0.06152,0.57402,-0.01234,75.43,75.00,0.1487,11,98.92,1
5.0201,79,-0.05800,0.55002,0.02904,74.56,74.00,0.1470,10,99.73,1
5.0874,80,-0.03866,0.48030,0.11209,73.32,73.00,0.1382,9,100.27,1
5.1535,81,-0.02069,0.43284,0.16994,72.45,72.00,0.1322,9,100.78,1
5.2198,82,0.00000,0.41790,0.20549,71.92,71.00,0.1284,9,101.29,1
5.2894,83,0.00000,0.41078,0.19792,72.03,72.00,0.1292,9,101.75,1
5.3642,84,0.00000,0.53045,0.15973,72.60,72.00,0.1332,10,101.57,1
5.4300,85,-0.02275,0.56966,0.09523,73.57,73.00,0.1400,9,102.09,1
5.4959,86,-0.02613,0.60246,0.08924,73.66,73.00,0.1406,9,102.21,1
5.5604,87,-0.03584,0.61192,0.06193,74.07,74.00,0.1435,9,102.63,1
5.6274,88,-0.04350,0.62054,0.04730,74.29,74.00,0.1450,9,103.01,1
5.6904,89,-0.03225,0.64053,0.09914,73.51,73.00,0.1396,9,102.65,1
5.7532,90,0.00000,0.60788,0.16073,72.59,72.00,0.1331,9,102.75,1
5.8156,91,0.00000,0.57459,0.17224,72.42,72.00,0.1319,9,102.75,1
5.8810,92,0.00000,0.53658,0.19352,72.10,72.00,0.1297,8,102.77,1
5.9445,93,0.00000,0.55487,0.12000,73.20,73.00,0.1374,10,103.15,1
6.0067,94,-0.03227,0.57338,0.06309,74.05,74.00,0.1434,9,103.52,1
6.0730,95,0.00000,0.54523,0.14645,72.80,72.00,0.1346,8,103.47,1
6.1419,96,0.00000,0.54156,0.16693,72.50,72.00,0.1325,9,103.05,1
6.2023,97,0.00000,0.55515,0.19617,72.06,72.00,0.1294,8,103.35,1
6.2674,98,0.00000,0.53835,0.14715,72.79,72.00,0.1345,9,103.66,1
6.3253,99,0.00000,0.52781,0.11862,73.22,73.00,0.1375,9,103.94,1
6.3821,100,0.00000,0.52005,0.10232,73.47,73.00,0.1393,9,104.17,1
6.4385,101,0.00000,0.50893,0.11505,73.27,73.00,0.1379,8,104.37,1
6.4948,102,-0.02027,0.50836,0.09046,73.64,73.00,0.1405,9,104.60,1
6.5512,103,-0.02186,0.51646,0.09052,73.64,73.00,0.1405,9,104.84,1
6.6060,104,-0.02397,0.51579,0.08810,73.68,73.00,0.1407,9,105.01,1
6.6583,105,-0.02024,0.55109,0.10628,73.41,73.00,0.1388,9,105.45,1
6.7138,106,-0.02158,0.54591,0.10250,73.46,73.00,0.1392,9,105.55,1
6.7685,107,0.00000,0.58538,0.14527,72.82,72.00,0.1347,9,105.75,1
6.8254,108,0.00000,0.56797,0.13134,73.03,73.00,0.1362,9,105.82,1
6.8822,109,0.00000,0.55365,0.12452,73.13,73.00,0.1369,9,105.89,1
6.9460,110,-0.02220,0.53979,0.09774,73.53,73.00,0.1397,9,105.96,1
7.0025,111,-0.02322,0.53189,0.09680,73.55,73.00,0.1398,9,106.03,1
7.0572,112,0.00000,0.56174,0.13163,73.03,73.00,0.1362,9,106.37,1
7.1126,113,-0.02038,0.54840,0.10802,73.38,73.00,0.1387,9,106.36,1
7.1682,114,-0.02186,0.53498,0.10278,73.46,73.00,0.1392,9,106.38,1
7.2225,115,-0.02259,0.52493,0.10111,73.48,73.00,0.1394,9,106.37,1
7.2759,116,0.00000,0.56019,0.13406,72.99,72.00,0.1359,9,106.71,1
7.3311,117,0.00000,0.55402,0.12832,73.08,73.00,0.1365,9,106.76,1
7.3877,118,0.00000,0.57930,0.13866,72.92,72.00,0.1354,9,107.03,1
7.4457,119,0.00000,0.59136,0.12285,73.16,73.00,0.1371,9,106.71,1
7.5029,120,-0.03247,0.59350,0.06192,74.07,74.00,0.1435,10,106.68,1
7.5586,121,-0.03448,0.60060,0.06380,74.04,74.00,0.1433,10,106.31,1
7.6188,122,-0.02661,0.56122,0.10011,73.50,73.00,0.1395,8,106.34,1
7.6788,123,-0.02478,0.53831,0.10637,73.40,73.00,0.1388,9,106.34,1
7.7402,124,-0.02345,0.52328,0.10932,73.36,73.00,0.1385,9,106.35,1
7.7996,125,0.00000,0.51034,0.14230,72.87,72.00,0.1351,8,106.36,1
7.8585,126,0.00000,0.51202,0.13657,72.95,72.00,0.1357,9,106.40,1
7.9197,127,0.00000,0.51266,0.12948,73.06,73.00,0.1364,9,106.40,1
7.9795,128,0.00000,0.54060,0.12674,73.10,73.00,0.1367,9,106.07,1
8.0439,129,-0.03312,0.56334,0.06105,74.08,74.00,0.1436,10,106.12,1
8.1073,130,-0.02989,0.55111,0.08137,73.78,73.00,0.1415,9,106.14,1
8.1680,131,-0.03929,0.56912,0.05226,74.22,74.00,0.1445,10,106.13,1
8.2278,132,-0.04216,0.57981,0.05133,74.23,74.00,0.1446,9,106.18,1
8.2864,133,-0.03573,0.55654,0.08204,73.77,73.00,0.1414,9,106.16,1
8.3486,134,-0.03149,0.53943,0.09807,73.53,73.00,0.1397,9,106.16,1
8.4060,135,-0.02191,0.56847,0.12930,73.06,73.00,0.1364,9,106.50,1
8.4636,136,-0.02039,0.55161,0.12582,73.11,73.00,0.1368,9,106.49,1
8.5203,137,0.00000,0.53812,0.13948,72.91,72.00,0.1354,9,106.47,1
8.5788,138,0.00000,0.52919,0.13213,73.02,73.00,0.1361,9,106.45,1
8.6365,139,0.00000,0.52108,0.12812,73.08,73.00,0.1365,9,106.43,1
8.6943,140,-0.02160,0.51545,0.10093,73.49,73.00,0.1394,9,106.39,1
8.7533,141,-0.02194,0.51647,0.09862,73.52,73.00,0.1396,9,106.39,1
8.8122,142,-0.02226,0.51259,0.09685,73.55,73.00,0.1398,9,106.37,1
8.8710,143,-0.02360,0.51426,0.09175,73.62,73.00,0.1404,9,106.35,1
8.9307,144,-0.02379,0.51278,0.09164,73.63,73.00,0.1404,9,106.30,1
8.9865,145,-0.02434,0.51554,0.09008,73.65,73.00,0.1405,9,106.27,1
9.0501,146,-0.02442,0.51797,0.09041,73.64,73.00,0.1405,9,106.26,1
9.1106,147,-0.02340,0.51827,0.09430,73.59,73.00,0.1401,9,106.26,1
9.1680,148,-0.02224,0.51679,0.09771,73.53,73.00,0.1397,9,106.24,1
9.2251,149,0.00000,0.55882,0.12668,73.10,73.00,0.1367,9,106.55,1
9.2825,150,0.00000,0.54617,0.12221,73.17,73.00,0.1372,9,106.50,1
9.3421,151,-0.02005,0.53538,0.09765,73.54,73.00,0.1397,9,106.44,1
9.3995,152,0.00000,0.53095,0.12970,73.05,73.00,0.1364,9,106.05,1
9.4564,153,0.00000,0.56325,0.13140,73.03,73.00,0.1362,9,106.42,1
9.5147,154,0.00000,0.59043,0.12783,73.08,73.00,0.1366,9,106.71,1
9.5732,155,0.00000,0.57635,0.11535,73.27,73.00,0.1379,9,106.72,1
9.6323,156,0.00000,0.55271,0.10869,73.37,73.00,0.1386,9,106.68,1
9.6921,157,0.00000,0.53734,0.10099,73.49,73.00,0.1394,9,106.65,1
9.7593,158,-0.02204,0.52506,0.07977,73.80,73.00,0.1416,9,106.61,1
9.8189,159,-0.02268,0.51953,0.08090,73.79,73.00,0.1415,9,106.57,1
9.8795,160,-0.03590,0.55186,0.03759,74.44,74.00,0.1461,10,106.55,1
9.9431,161,-0.03292,0.54256,0.06010,74.10,74.00,0.1437,9,106.55,1
10.0047,162,-0.02401,0.56978,0.09681,73.55,73.00,0.1398,9,106.83,1
10.0702,163,-0.02995,0.62190,0.07322,73.90,73.00,0.1423,10,107.09,1
10.1314,164,-0.03070,0.61849,0.07287,73.91,73.00,0.1423,10,106.68,1
10.1902,165,-0.02902,0.57627,0.08063,73.79,73.00,0.1415,9,106.58,1
10.2523,166,-0.02654,0.55155,0.08931,73.66,73.00,0.1406,9,106.55,1
10.3103,167,-0.02004,0.57089,0.11021,73.35,73.00,0.1384,9,106.82,1
10.3676,168,0.00000,0.58853,0.13538,72.97,72.00,0.1358,9,107.07,1
10.4257,169,0.00000,0.60360,0.13893,72.92,72.00,0.1354,9,107.42,1
10.4905,170,0.00000,0.57204,0.12018,73.20,73.00,0.1374,9,107.30,1
10.5518,171,0.00000,0.54453,0.11010,73.35,73.00,0.1384,9,107.20,1
10.6131,172,0.00000,0.56954,0.11632,73.26,73.00,0.1378,9,107.40,1
10.6723,173,0.00000,0.54660,0.10397,73.44,73.00,0.1391,9,107.28,1
10.7308,174,0.00000,0.52898,0.10154,73.48,73.00,0.1393,9,107.20,1
10.7885,175,-0.02019,0.52117,0.08015,73.80,73.00,0.1416,9,107.12,1
10.8472,176,0.00000,0.51553,0.11488,73.28,73.00,0.1379,9,106.70,1
10.9060,177,0.00000,0.51277,0.10419,73.44,73.00,0.1391,9,106.61,1
10.9657,178,0.00000,0.55407,0.11018,73.35,73.00,0.1384,9,106.88,1
11.0219,179,0.00000,0.54259,0.10163,73.48,73.00,0.1393,9,106.81,1
11.0791,180,-0.02092,0.53458,0.07797,73.83,73.00,0.1418,9,106.75,1
11.1359,181,0.00000,0.52406,0.11225,73.32,73.00,0.1382,9,106.30,1
11.1962,182,0.00000,0.52288,0.10333,73.45,73.00,0.1392,9,106.31,1
11.2560,183,0.00000,0.56152,0.11067,73.34,73.00,0.1384,9,106.62,1
11.3164,184,0.00000,0.54905,0.10101,73.48,73.00,0.1394,9,106.57,1
11.3749,185,-0.02038,0.53625,0.08107,73.78,73.00,0.1415,9,106.54,1
11.4349,186,0.00000,0.52026,0.10994,73.35,73.00,0.1385,8,106.51,1
11.4922,187,0.00000,0.51316,0.10276,73.46,73.00,0.1392,9,106.48,1
11.5505,188,-0.02025,0.51113,0.08255,73.76,73.00,0.1413,9,106.46,1
11.6103,189,-0.02156,0.51400,0.07892,73.82,73.00,0.1417,9,106.45,1
11.6678,190,-0.02195,0.51351,0.07910,73.81,73.00,0.1417,9,106.43,1
11.7241,191,-0.02271,0.51350,0.07767,73.84,73.00,0.1418,9,106.41,1
11.7818,192,-0.02342,0.51291,0.07647,73.85,73.00,0.1420,9,106.36,1
11.8424,193,-0.02398,0.51488,0.07592,73.86,73.00,0.1420,9,106.34,1
11.9084,194,-0.03691,0.55188,0.03197,74.52,74.00,0.1466,10,106.33,1
11.9665,195,-0.03342,0.53851,0.05391,74.19,74.00,0.1443,9,106.27,1
12.0252,196,-0.02503,0.57394,0.08778,73.68,73.00,0.1408,9,106.60,1
12.0839,197,-0.02422,0.55776,0.08765,73.69,73.00,0.1408,9,106.54,1
12.1424,198,0.00000,0.58250,0.12561,73.12,73.00,0.1368,9,106.87,1
12.2003,199,0.00000,0.56099,0.11641,73.25,73.00,0.1378,9,106.80,1
12.2576,200,0.00000,0.54485,0.11068,73.34,73.00,0.1384,9,106.75,1
12.3154,201,0.00000,0.53370,0.10362,73.45,73.00,0.1391,9,106.70,1
12.3736,202,-0.02046,0.52452,0.08220,73.77,73.00,0.1414,9,106.65,1
12.4304,203,-0.02095,0.51367,0.07998,73.80,73.00,0.1416,9,106.59,1
12.4894,204,-0.02208,0.50970,0.07588,73.86,73.00,0.1420,9,106.52,1
12.5482,205,-0.02141,0.50838,0.07889,73.82,73.00,0.1417,9,106.52,1
12.6128,206,-0.02285,0.50496,0.07363,73.90,73.00,0.1423,9,106.43,1
12.6751,207,-0.02256,0.50833,0.07545,73.87,73.00,0.1421,9,106.41,1
12.7405,208,-0.02313,0.50959,0.07367,73.89,73.00,0.1423,9,106.36,1
12.8071,209,-0.02292,0.51196,0.07483,73.88,73.00,0.1421,9,106.39,1
12.8685,210,-0.02377,0.51636,0.07184,73.92,73.00,0.1425,9,106.35,1
12.9296,211,-0.02369,0.51870,0.07257,73.91,73.00,0.1424,9,106.31,1
12.9915,212,-0.02404,0.51701,0.07143,73.93,73.00,0.1425,9,106.26,1
13.0502,213,-0.02334,0.51531,0.07409,73.89,73.00,0.1422,9,106.22,1
13.1099,214,-0.02259,0.51581,0.07619,73.86,73.00,0.1420,9,106.22,1
13.1670,215,-0.02274,0.51780,0.07462,73.88,73.00,0.1422,9,106.20,1
13.2287,216,-0.02307,0.51661,0.07265,73.91,73.00,0.1424,9,106.17,1
13.2891,217,-0.02286,0.51838,0.07293,73.91,73.00,0.1423,9,106.16,1
13.3540,218,-0.02243,0.52061,0.07374,73.89,73.00,0.1423,9,106.17,1
13.4113,219,-0.02269,0.52062,0.07198,73.92,73.00,0.1424,9,106.15,1
13.4698,220,-0.02236,0.52188,0.07254,73.91,73.00,0.1424,9,106.16,1
13.5269,221,-0.02258,0.51958,0.07101,73.93,73.00,0.1425,9,106.15,1
13.5818,222,-0.02202,0.52089,0.07246,73.91,73.00,0.1424,9,106.17,1
13.6386,223,-0.02161,0.52185,0.07301,73.90,73.00,0.1423,9,106.19,1
13.6969,224,0.00000,0.56118,0.10415,73.44,73.00,0.1391,9,106.53,1
13.7568,225,0.00000,0.54571,0.09783,73.53,73.00,0.1397,9,106.51,1
13.8127,226,0.00000,0.57327,0.10502,73.42,73.00,0.1390,9,106.80,1
13.8712,227,0.00000,0.55305,0.09163,73.63,73.00,0.1404,9,106.70,1
13.9322,228,0.00000,0.54050,0.08616,73.71,73.00,0.1410,9,106.65,1
13.9914,229,0.00000,0.57161,0.09715,73.54,73.00,0.1398,9,106.95,1
14.0583,230,0.00000,0.55234,0.08699,73.70,73.00,0.1409,9,106.83,1
14.1206,231,0.00000,0.53420,0.08376,73.74,73.00,0.1412,9,106.77,1
14.1802,232,-0.02019,0.52057,0.06592,74.01,74.00,0.1431,9,106.73,1
14.2409,233,-0.02191,0.51361,0.06109,74.08,74.00,0.1436,9,106.64,1
14.3005,234,-0.02256,0.51228,0.06076,74.09,74.00,0.1436,9,106.57,1
14.3595,235,-0.02295,0.51338,0.06111,74.08,74.00,0.1436,9,106.52,1
14.4229,236,-0.02359,0.51189,0.06034,74.09,74.00,0.1437,9,106.46,1
14.4846,237,-0.02450,0.51058,0.05845,74.12,74.00,0.1439,9,106.37,1
14.5483,238,-0.02341,0.50817,0.06376,74.04,74.00,0.1433,9,106.36,1
14.6096,239,-0.02293,0.50912,0.06547,74.02,74.00,0.1431,9,106.31,1
14.6696,240,-0.02190,0.50900,0.06861,73.97,73.00,0.1428,9,106.32,1
14.7338,241,-0.02172,0.50813,0.06795,73.98,73.00,0.1429,9,106.30,1
14.8032,242,-0.02305,0.50979,0.06203,74.07,74.00,0.1435,9,106.23,1
14.8752,243,-0.02356,0.51420,0.06030,74.10,74.00,0.1437,9,106.17,1
14.9381,244,-0.02358,0.51766,0.06046,74.09,74.00,0.1437,9,106.15,1
14.9981,245,-0.02328,0.51450,0.06149,74.08,74.00,0.1435,9,106.14,1
15.0595,246,-0.02286,0.51429,0.06264,74.06,74.00,0.1434,9,106.11,1
15.1229,247,-0.02348,0.51394,0.05973,74.10,74.00,0.1437,9,106.08,1
15.1866,248,-0.04228,0.49976,-0.00596,75.21,75.00,0.1494,10,105.27,1
15.2540,249,-0.02335,0.54751,0.07444,73.88,73.00,0.1422,5,105.84,1
15.3225,250,-0.04721,0.61863,-0.01303,75.46,75.00,0.1486,12,105.64,1
15.3938,251,-0.05301,0.62214,-0.01721,75.60,75.00,0.1482,10,105.75,1
15.4602,252,-0.03572,0.59224,0.05543,74.17,74.00,0.1442,8,106.66,1
15.5246,253,-0.02455,0.54712,0.08991,73.65,73.00,0.1406,9,106.12,1
15.5947,254,0.00000,0.44330,0.12536,73.12,73.00,0.1368,11,104.69,1
15.6611,255,0.00000,0.52475,0.10354,73.45,73.00,0.1391,16,103.33,1
15.7270,256,-0.02335,0.61026,0.05796,74.13,74.00,0.1439,17,101.84,1
15.7921,257,-0.03959,0.56061,0.00061,74.99,74.00,0.1499,18,100.27,1
15.8546,258,0.00000,0.52278,0.12847,73.07,73.00,0.1365,13,98.37,1
15.9160,259,0.03569,0.20739,0.25640,71.15,71.00,0.1231,11,96.81,1
15.9735,260,0.03588,0.03216,0.21638,71.75,71.00,0.1273,8,93.83,1
16.0338,261,0.03496,-0.26695,0.18206,72.27,72.00,0.1309,9,89.68,1
16.0924,262,0.03696,-0.43730,0.16849,72.47,72.00,0.1323,10,86.67,1
16.1512,263,0.03586,-0.05578,0.14852,72.77,72.00,0.1344,7,83.28,1
16.2106,264,0.00000,-0.47662,-0.02560,75.90,75.00,0.1473,6,79.67,1
16.2748,265,0.00000,-0.04311,0.00609,74.91,74.00,0.1494,8,76.86,1
16.3463,266,-0.02388,-0.12234,-0.01649,75.58,75.00,0.1483,9,74.70,1
16.4077,267,0.00000,-0.19258,0.06077,74.09,74.00,0.1436,10,73.86,1
16.4711,268,0.00000,-0.26520,0.08565,73.72,73.00,0.1410,11,73.83,1
16.5375,269,0.00000,-0.07259,0.10303,73.45,73.00,0.1392,13,73.93,1
16.5998,270,0.00000,0.25956,0.09317,73.60,73.00,0.1402,15,74.53,1
16.6648,271,-0.02023,0.56150,0.00637,74.90,74.00,0.1493,16,74.39,1
16.7273,272,-0.03311,0.64903,-0.02313,75.81,75.00,0.1476,15,75.41,1
16.7887,273,-0.04927,0.73402,-0.05967,77.09,77.00,0.1437,17,76.07,1
16.8522,274,0.00000,0.50592,0.09093,73.64,73.00,0.1405,14,76.78,1
16.9123,275,0.00000,0.37912,0.11187,73.32,73.00,0.1383,15,77.50,1
16.9748,276,-0.03048,0.41298,0.01686,74.75,74.00,0.1482,17,77.53,1
17.0360,277,-0.02055,0.33974,0.05994,74.10,74.00,0.1437,14,77.88,1
17.0940,278,-0.05337,0.49201,-0.05648,76.98,76.00,0.1441,18,78.14,1
17.1545,279,-0.05222,0.48653,-0.02953,76.03,76.00,0.1469,16,78.68,1
17.2163,280,-0.02242,0.41727,0.09060,73.64,73.00,0.1405,14,79.46,1
17.2783,281,0.00000,0.38926,0.16586,72.51,72.00,0.1326,15,80.25,1
17.3489,282,0.00000,0.35967,0.17678,72.35,72.00,0.1314,14,80.78,1
17.4273,283,0.03836,0.35394,0.21960,71.71,71.00,0.1269,15,80.91,1
17.4912,284,0.00000,0.43034,0.10105,73.48,73.00,0.1394,16,81.45,1
17.5540,285,0.02546,0.40822,0.13513,72.97,72.00,0.1358,15,81.73,1
17.6143,286,0.02835,0.37190,0.13411,72.99,72.00,0.1359,14,82.08,1
17.6756,287,0.03396,0.36557,0.14367,72.85,72.00,0.1349,15,82.46,1
17.7393,288,0.00000,0.42945,0.06268,74.06,74.00,0.1434,16,82.80,1
17.8044,289,0.03196,0.44645,0.12853,73.07,73.00,0.1365,16,83.05,1
17.8705,290,0.03980,0.41590,0.14833,72.78,72.00,0.1344,15,83.07,1
17.9318,291,0.03928,0.38602,0.13621,72.96,72.00,0.1357,15,83.27,1
17.9919,292,0.03734,0.36095,0.12293,73.16,73.00,0.1371,15,83.47,1
18.0535,293,0.03516,0.33845,0.11216,73.32,73.00,0.1382,14,83.68,1
18.1129,294,0.00000,0.41153,0.02693,74.60,74.00,0.1472,16,83.73,1
18.1719,295,0.02441,0.39217,0.08882,73.67,73.00,0.1407,15,83.61,1
18.2306,296,0.02835,0.37484,0.10623,73.41,73.00,0.1388,15,83.81,1
18.2894,297,0.03400,0.36551,0.12599,73.11,73.00,0.1368,15,83.69,1
18.3476,298,0.03277,0.34705,0.11764,73.24,73.00,0.1376,15,83.85,1
18.4059,299,0.03897,0.35106,0.13771,72.93,72.00,0.1355,15,83.77,1
18.4624,300,0.03755,0.34419,0.12723,73.09,73.00,0.1366,15,83.82,1
18.5190,301,0.03219,0.31157,0.10552,73.42,73.00,0.1389,14,83.94,1
18.5826,302,0.02988,0.30816,0.09963,73.51,73.00,0.1395,15,84.27,1
18.6416,303,0.03091,0.31627,0.10658,73.40,73.00,0.1388,15,84.31,1
18.7026,304,0.00000,0.44678,0.03656,74.45,74.00,0.1462,16,84.19,1
18.7639,305,0.02511,0.42928,0.10209,73.47,73.00,0.1393,15,84.11,1
18.8235,306,0.02909,0.40073,0.11774,73.23,73.00,0.1376,15,84.15,1
18.8862,307,0.03269,0.38381,0.12880,73.07,73.00,0.1365,15,84.26,1
18.9471,308,0.03755,0.36925,0.14233,72.87,72.00,0.1351,15,84.24,1
19.0095,309,0.04496,0.36255,0.16215,72.57,72.00,0.1330,15,83.88,1
19.0700,310,0.04360,0.35502,0.14812,72.78,72.00,0.1344,15,84.04,1
19.1310,311,0.04554,0.35077,0.14953,72.76,72.00,0.1343,15,84.00,1
19.1911,312,0.04588,0.34672,0.14581,72.81,72.00,0.1347,15,83.82,1
19.2545,313,0.02287,0.46729,0.06171,74.07,74.00,0.1435,15,83.74,1
19.3225,314,0.02580,0.42403,0.08795,73.68,73.00,0.1408,15,83.69,1
19.3834,315,0.02784,0.39151,0.10332,73.45,73.00,0.1392,15,83.76,1
19.4423,316,0.02685,0.35845,0.10415,73.44,73.00,0.1391,15,83.97,1
19.5020,317,0.02974,0.33720,0.11833,73.23,73.00,0.1376,15,83.88,1
19.5587,318,0.03695,0.36584,0.14457,72.83,72.00,0.1348,16,83.98,1
19.6158,319,0.04012,0.35749,0.15148,72.73,72.00,0.1341,15,83.87,1
19.6731,320,0.04310,0.35012,0.15687,72.65,72.00,0.1335,15,83.79,1
