t,frame,offset,heading,steer_cmd,servo_target_deg,servo_actual_deg,throttle,rows_found,lane_width_px,lines_visible
431.3518,6773,0.06737,-0.02338,0.16001,72.60,72.00,0.1332,9,58.77,1
431.4249,6774,0.07252,0.03728,0.18814,72.18,72.00,0.1302,9,57.10,1
431.4976,6775,0.05330,-0.35901,0.12603,73.11,73.00,0.1368,8,56.59,1
431.5607,6776,0.06378,-0.16672,0.17777,72.33,72.00,0.1313,9,54.93,1
431.6252,6777,0.06175,-0.13258,0.17515,72.37,72.00,0.1316,12,54.44,1
431.6935,6778,0.04953,-0.23714,0.13851,72.92,72.00,0.1355,13,54.44,1
431.7639,6779,0.07968,-0.05106,0.25591,71.16,71.00,0.1231,15,58.04,1
431.8436,6780,0.06103,-0.10096,0.17686,72.35,72.00,0.1314,14,54.34,1
431.9102,6781,-0.07136,-0.05924,-0.26453,84.26,80.00,0.1222,10,55.10,1
431.9753,6782,-0.04800,-0.49089,-0.08407,77.94,77.00,0.1412,8,55.10,1
432.0408,6783,-0.06946,-0.60828,-0.10818,78.79,78.00,0.0000,2,55.10,0
432.1035,6784,-0.15979,0.14125,-0.35536,87.44,86.00,0.1127,4,55.10,1
432.1700,6785,-0.20159,0.48343,-0.40095,89.03,89.00,0.1079,4,55.10,1
432.2306,6786,-0.23832,0.66034,-0.42096,89.73,89.00,0.0000,2,55.10,0
432.2954,6787,-0.16977,0.73336,-0.13289,79.65,81.00,0.1360,5,55.10,1
432.3649,6788,-0.18210,0.51945,-0.15704,80.50,80.00,0.1335,3,55.10,1
432.4295,6789,-0.15173,0.67455,-0.03932,76.38,76.00,0.1459,4,55.10,1
432.4913,6790,-0.15559,0.51064,-0.06162,77.16,77.00,0.1435,3,55.10,1
432.5534,6791,-0.15293,0.39042,-0.05717,77.00,77.00,0.1440,3,55.10,1
432.6160,6792,-0.15781,0.30558,-0.08064,77.82,77.00,0.1415,4,55.10,1
432.6818,6793,-0.15274,0.24621,-0.06492,77.27,77.00,0.1432,3,55.10,1
432.7451,6794,-0.15165,0.18805,-0.08793,78.08,78.00,0.0000,2,55.10,0
432.8090,6795,-0.17720,0.21577,-0.17563,81.15,81.00,0.1316,3,55.10,1
432.8741,6796,-0.18357,0.18413,-0.19942,81.98,81.00,0.0000,1,55.10,0
432.9412,6797,-0.18935,0.15548,-0.20530,82.19,82.00,0.0000,1,55.10,0
433.0106,6798,-0.19486,0.12814,-0.20570,82.20,82.00,0.0000,1,55.10,0
433.0732,6799,-0.19930,0.10610,-0.20561,82.20,82.00,0.0000,2,55.10,0
433.1369,6800,-0.16989,0.18291,-0.13382,79.68,79.00,0.1359,3,55.10,1
433.1992,6801,-0.12094,-0.00103,-0.00788,75.28,75.00,0.1492,5,55.10,1
433.2653,6802,-0.10860,-0.04445,-0.00095,75.03,75.00,0.0000,2,55.10,0
433.3289,6803,0.00000,0.45602,0.27784,70.83,70.00,0.1208,3,55.10,1
433.3898,6804,-0.03885,0.16752,0.11291,73.31,73.00,0.1381,3,55.10,1
433.4521,6805,-0.02234,0.16313,0.11320,73.30,73.00,0.0000,2,55.10,0
433.5172,6806,0.00000,0.15892,0.11909,73.21,73.00,0.0000,1,55.10,0
433.5808,6807,-0.05522,-0.10374,-0.05615,76.97,76.00,0.1441,4,55.10,1
433.6465,6808,-0.06302,-0.21500,-0.07907,77.77,77.00,0.1417,6,55.10,1
433.7103,6809,-0.06235,-0.17925,-0.07225,77.53,77.00,0.1424,3,55.10,1
433.7770,6810,-0.06415,-0.22691,-0.06814,77.38,77.00,0.0000,2,55.10,0
433.8412,6811,-0.06569,-0.26802,-0.06814,77.38,77.00,0.0000,2,55.10,0
433.9089,6812,-0.06715,-0.30675,-0.06820,77.39,77.00,0.0000,1,55.10,0
433.9849,6813,-0.06862,-0.34599,-0.06839,77.39,77.00,0.0000,2,55.10,0
434.0656,6814,-0.08774,0.00366,-0.11385,78.98,78.00,0.1380,5,55.10,1
434.1271,6815,-0.10515,0.03600,-0.15548,80.44,80.00,0.1337,4,55.10,1
434.1912,6816,-0.09344,0.02078,-0.10466,78.66,78.00,0.1390,4,55.10,1
434.2525,6817,-0.05736,0.07045,0.02295,74.66,74.00,0.1476,4,55.10,1
434.3148,6818,-0.09010,-0.00962,-0.11935,79.18,79.00,0.1375,4,55.10,1
434.3799,6819,-0.09615,0.06891,-0.13288,79.65,79.00,0.1360,3,55.10,1
434.4487,6820,-0.11025,0.08526,-0.17211,81.02,81.00,0.1319,5,55.10,1
434.5117,6821,-0.18299,0.06340,-0.40818,89.29,89.00,0.1071,5,55.10,1
434.5775,6822,-0.21080,0.07110,-0.38933,88.63,88.00,0.0000,2,55.10,0
434.6426,6823,-0.13904,-0.57692,-0.10901,78.82,80.00,0.1386,3,55.10,1
434.7100,6824,-0.11178,-0.37213,-0.02908,76.02,76.00,0.1469,7,55.10,1
434.7735,6825,-0.05529,-0.40810,0.13461,72.98,72.00,0.1359,7,55.10,1
434.8377,6826,0.00000,-0.15081,0.25899,71.12,71.00,0.1228,6,55.10,1
434.9013,6827,-0.13771,0.17206,-0.28980,85.14,79.00,0.1196,7,55.10,1
434.9638,6828,-0.22696,0.48773,-0.55590,94.46,87.00,0.0916,3,55.10,1
435.0267,6829,-0.24658,0.75517,-0.52722,93.45,93.00,0.0946,5,55.10,1
435.0896,6830,-0.14803,0.42889,-0.10000,78.50,85.00,0.1395,11,57.09,1
435.1511,6831,-0.14481,0.31821,-0.10695,78.74,78.00,0.1388,8,57.09,1
435.2142,6832,-0.05166,0.21820,0.20122,71.98,71.00,0.1289,11,57.09,1
435.2798,6833,-0.11204,0.02560,-0.09545,78.34,78.00,0.1400,9,53.28,1
435.3405,6834,-0.10462,0.10291,-0.08117,77.84,77.00,0.1415,13,60.26,1
435.4031,6835,-0.04889,0.18869,0.09783,73.53,73.00,0.1397,7,60.26,1
435.4634,6836,-0.08937,0.23509,-0.09430,78.30,78.00,0.1401,9,60.26,1
435.5255,6837,-0.07332,0.15139,-0.04576,76.60,76.00,0.1452,11,60.26,1
435.5855,6838,-0.05370,-0.10683,0.00525,74.92,74.00,0.1494,11,60.26,1
435.6442,6839,-0.03777,-0.48890,0.03455,74.48,74.00,0.1464,9,67.03,1
435.7057,6840,-0.04454,-0.45068,-0.02154,75.75,75.00,0.1477,14,71.43,1
435.7655,6841,0.00000,-0.58772,0.15944,72.61,72.00,0.1333,12,74.88,1
435.8290,6842,-0.08062,-0.39660,-0.22551,82.89,80.00,0.1263,12,80.20,1
435.8900,6843,-0.07713,-0.51864,-0.18239,81.38,81.00,0.1308,12,80.20,1
435.9502,6844,-0.08034,-0.33685,-0.17468,81.11,81.00,0.1317,12,82.48,1
436.0096,6845,-0.07649,-0.25603,-0.14609,80.11,80.00,0.1347,10,86.16,1
436.0699,6846,-0.10405,-0.23263,-0.23507,83.23,83.00,0.1253,10,79.85,1
436.1348,6847,-0.09852,-0.20141,-0.18929,81.63,81.00,0.1301,12,85.66,1
436.1930,6848,-0.14417,-0.17338,-0.33623,86.77,86.00,0.1147,12,85.66,1
436.2545,6849,-0.05369,-0.32706,0.02314,74.65,78.00,0.1476,11,84.90,1
436.3142,6850,-0.12055,-0.08899,-0.24806,83.68,83.00,0.1240,9,80.81,1
436.3732,6851,0.00000,-0.19964,0.14734,72.79,75.00,0.1345,16,79.76,1
436.4316,6852,-0.06120,-0.09532,-0.07680,77.69,77.00,0.1419,14,82.42,1
436.4928,6853,0.00000,-0.11884,0.08293,73.76,73.00,0.1413,12,81.62,1
436.5546,6854,0.00000,-0.13966,0.03944,74.41,74.00,0.1459,16,82.58,1
436.6129,6855,-0.05352,-0.14442,-0.13183,79.61,79.00,0.1362,12,86.52,1
436.6723,6856,-0.04314,-0.30640,-0.08970,78.14,78.00,0.1406,14,85.35,1
436.7355,6857,-0.05783,-0.35930,-0.14523,80.08,80.00,0.1348,14,84.07,1
436.7992,6858,0.02651,-0.28514,0.15739,72.64,72.00,0.1335,14,84.41,1
436.8695,6859,0.02822,-0.20235,0.09869,73.52,73.00,0.1396,16,84.10,1
436.9335,6860,0.03350,-0.30658,0.07658,73.85,73.00,0.1420,14,85.85,1
436.9986,6861,0.00000,-0.43048,-0.02936,76.03,76.00,0.1469,11,87.23,1
437.0671,6862,0.00000,-0.53332,-0.03946,76.38,76.00,0.1459,15,89.23,1
437.1320,6863,0.02924,-0.55630,0.01201,74.82,74.00,0.1487,11,91.71,1
437.1990,6864,0.04056,-0.59957,0.03654,74.45,74.00,0.1462,12,94.41,1
437.2592,6865,0.02611,-0.49473,-0.03006,76.05,76.00,0.1468,12,95.52,1
437.3229,6866,0.00000,-0.53597,-0.11379,78.98,78.00,0.1381,12,98.34,1
437.3855,6867,0.00000,-0.56068,-0.08778,78.07,78.00,0.1408,12,99.06,1
437.4459,6868,0.00000,-0.51168,-0.08830,78.09,78.00,0.1407,14,101.43,1
437.5073,6869,0.00000,-0.45758,-0.09379,78.28,78.00,0.1402,12,101.71,1
437.5693,6870,0.00000,-0.40169,-0.13028,79.56,79.00,0.1363,13,103.74,1
437.6392,6871,0.00000,-0.07435,-0.10096,78.53,78.00,0.1394,13,104.72,1
437.7008,6872,-0.02035,-0.07143,-0.11654,79.08,79.00,0.1378,15,105.12,1
437.7587,6873,0.00000,-0.06477,0.01414,74.79,74.00,0.1485,9,106.01,1
437.8195,6874,0.02814,-0.06928,0.04066,74.39,74.00,0.1457,12,104.11,1
437.8785,6875,0.03008,-0.18298,0.02660,74.60,74.00,0.1472,15,103.93,1
437.9367,6876,0.00000,-0.14887,-0.06703,77.35,77.00,0.1430,14,103.30,1
437.9957,6877,0.02408,-0.08497,-0.00841,75.29,75.00,0.1491,15,104.77,1
438.0609,6878,0.04493,-0.02268,0.05597,74.16,74.00,0.1441,12,106.53,1
438.1178,6879,0.05464,0.02380,0.07051,73.94,73.00,0.1426,12,108.21,1
438.1765,6880,0.03957,-0.07359,-0.00376,75.13,75.00,0.1496,16,109.62,1
438.2344,6881,0.05783,-0.07478,0.05638,74.15,74.00,0.1441,15,107.81,1
438.2924,6882,0.05773,-0.13439,0.04006,74.40,74.00,0.1458,14,108.28,1
438.3501,6883,0.03761,-0.32535,-0.04211,76.47,76.00,0.1456,13,108.85,1
438.4076,6884,0.04694,-0.34412,-0.00223,75.08,75.00,0.1498,14,105.97,1
438.4641,6885,0.03177,-0.33008,-0.05751,77.01,77.00,0.1440,16,108.54,1
438.5224,6886,0.00000,-0.39612,-0.13063,79.57,79.00,0.1363,17,110.42,1
438.5778,6887,0.02184,-0.34738,-0.06098,77.13,77.00,0.1436,14,109.37,1
438.6370,6888,0.03010,-0.15938,-0.02286,75.80,75.00,0.1476,13,105.14,1
438.6941,6889,0.00000,-0.27149,-0.08544,77.99,77.00,0.1410,12,103.25,1
438.7610,6890,0.02291,-0.29619,-0.03668,76.28,76.00,0.1461,14,101.10,1
438.8221,6891,0.00000,-0.26220,-0.07408,77.59,77.00,0.1422,13,104.39,1
438.8823,6892,0.00000,-0.27531,-0.15614,80.47,80.00,0.1336,10,104.25,1
438.9413,6893,-0.04227,-0.28939,-0.22450,82.86,82.00,0.1264,11,103.85,1
438.9989,6894,-0.03240,-0.29145,-0.15263,80.34,80.00,0.1340,11,99.83,1
439.0588,6895,0.00000,-0.09714,-0.03939,76.38,76.00,0.1459,11,100.21,1
439.1188,6896,0.00000,-0.23032,-0.02981,76.04,76.00,0.1469,13,97.13,1
439.1801,6897,0.00000,-0.24381,-0.03732,76.31,76.00,0.1461,11,97.88,1
439.2453,6898,0.03584,-0.19374,0.09371,73.59,73.00,0.1402,13,95.44,1
439.3115,6899,0.04647,-0.16371,0.09605,73.56,73.00,0.1399,12,94.20,1
439.3721,6900,0.04148,-0.14146,0.04975,74.25,74.00,0.1448,11,90.35,1
439.4339,6901,0.00000,-0.16164,-0.09609,78.36,78.00,0.1399,15,89.79,1
439.5009,6902,0.00000,-0.20988,-0.07805,77.73,77.00,0.1418,12,89.26,1
439.5659,6903,0.00000,-0.07540,-0.11885,79.16,79.00,0.1375,12,88.84,1
439.6260,6904,-0.03204,-0.08820,-0.17832,81.24,81.00,0.1313,10,90.52,1
439.6835,6905,-0.03047,-0.07160,-0.14533,80.09,80.00,0.1347,12,89.82,1
439.7461,6906,-0.04705,-0.09435,-0.18317,81.41,81.00,0.1308,11,88.71,1
439.8074,6907,-0.02440,-0.07333,-0.07793,77.73,77.00,0.1418,10,87.34,1
439.8652,6908,0.02197,0.19190,0.08594,73.71,73.00,0.1410,11,88.17,1
439.9201,6909,0.04259,0.04101,0.12796,73.08,73.00,0.1366,13,87.28,1
439.9783,6910,0.03570,0.13251,0.06478,74.03,74.00,0.1432,8,88.52,1
440.0372,6911,0.04298,0.03894,0.06763,73.99,73.00,0.1429,11,87.62,1
440.0999,6912,0.04680,0.23099,0.05859,74.12,74.00,0.1438,12,89.36,1
440.1652,6913,0.04498,0.08706,0.03290,74.51,74.00,0.1465,12,88.62,1
440.2379,6914,0.00000,-0.05256,-0.15084,80.28,80.00,0.1342,16,89.83,1
440.2973,6915,0.00000,-0.03395,-0.06960,77.44,77.00,0.1427,10,87.89,1
440.3580,6916,0.00000,-0.08338,-0.05304,76.86,76.00,0.1444,12,87.35,1
440.4169,6917,0.00000,0.13190,-0.05041,76.76,76.00,0.1447,10,87.72,1
440.4803,6918,0.00000,-0.12207,-0.11421,79.00,78.00,0.1380,10,84.91,1
440.5471,6919,0.00000,-0.22337,-0.12118,79.24,79.00,0.1373,11,82.96,1
440.6061,6920,0.00000,-0.32755,-0.08297,77.90,77.00,0.1413,10,82.41,1
440.6714,6921,-0.02194,-0.40115,-0.11848,79.15,79.00,0.1376,10,80.87,1
440.7335,6922,0.00000,-0.43771,-0.05896,77.06,77.00,0.1438,10,80.13,1
440.7939,6923,0.00000,-0.42492,-0.02735,75.96,75.00,0.1471,11,80.29,1
440.8553,6924,0.00000,-0.42933,-0.02909,76.02,76.00,0.1469,13,79.66,1
440.9172,6925,0.00000,-0.41200,-0.06771,77.37,77.00,0.1429,13,79.79,1
440.9838,6926,-0.05825,-0.37105,-0.22991,83.05,83.00,0.1259,12,79.76,1
441.0420,6927,-0.07364,-0.32066,-0.24834,83.69,83.00,0.1239,15,78.21,1
441.1023,6928,-0.06902,-0.22606,-0.19474,81.82,81.00,0.1296,14,83.69,1
441.1616,6929,-0.07164,-0.23879,-0.18129,81.35,81.00,0.1310,14,84.17,1
441.2275,6930,-0.05451,-0.18613,-0.10184,78.56,78.00,0.1393,13,84.70,1
441.2951,6931,-0.03611,-0.14537,-0.03884,76.36,76.00,0.1459,13,84.98,1
441.3559,6932,-0.05721,-0.20011,-0.12597,79.41,79.00,0.1368,14,85.42,1
441.4158,6933,0.00000,-0.10446,0.07806,73.83,73.00,0.1418,11,84.02,1
441.4790,6934,0.02452,-0.01125,0.12332,73.15,73.00,0.1371,12,87.91,1
441.5426,6935,0.00000,-0.20981,0.00515,74.92,74.00,0.1495,14,85.06,1
441.6022,6936,0.03347,-0.21456,0.09058,73.64,73.00,0.1405,10,83.95,1
441.6680,6937,0.00000,-0.10362,-0.01276,75.45,75.00,0.1487,11,83.16,1
441.7365,6938,0.04175,-0.15768,0.07004,73.95,73.00,0.1426,8,83.29,1
441.7938,6939,-0.05266,-0.07202,-0.27974,84.79,81.00,0.1206,10,80.83,1
441.8500,6940,0.00000,-0.05523,-0.07301,77.56,77.00,0.1423,11,81.35,1
441.9080,6941,0.00000,0.00657,-0.07721,77.70,77.00,0.1419,10,83.48,1
441.9673,6942,-0.03104,-0.09461,-0.14584,80.10,80.00,0.1347,13,85.13,1
442.0285,6943,0.00000,-0.09624,-0.04896,76.71,76.00,0.1449,13,86.42,1
442.0894,6944,0.03411,-0.21044,0.09963,73.51,73.00,0.1395,13,85.12,1
442.1522,6945,0.02780,-0.19923,0.04088,74.39,74.00,0.1457,10,84.91,1
442.2153,6946,0.00000,0.09684,-0.04249,76.49,76.00,0.1455,10,89.67,1
442.2751,6947,0.00000,-0.10556,-0.09932,78.48,78.00,0.1396,12,88.60,1
442.3393,6948,-0.04736,-0.03102,-0.23094,83.08,83.00,0.1258,11,88.99,1
442.4090,6949,-0.03066,-0.06366,-0.13046,79.57,79.00,0.1363,13,86.67,1
442.4753,6950,-0.02961,-0.22166,-0.11245,78.94,78.00,0.1382,12,85.95,1
442.5445,6951,-0.06779,-0.23768,-0.23414,83.19,83.00,0.1254,14,91.06,1
442.6100,6952,-0.08472,-0.30716,-0.25795,84.03,84.00,0.1229,13,89.97,1
442.6788,6953,-0.05746,-0.14574,-0.12654,79.43,79.00,0.1367,14,88.92,1
442.7518,6954,-0.02800,-0.28340,-0.02224,75.78,75.00,0.1477,17,91.23,1
442.8168,6955,0.00000,-0.42487,0.03296,74.51,74.00,0.1465,15,92.66,1
442.8770,6956,0.00000,-0.41005,0.06986,73.95,73.00,0.1427,11,91.69,1
442.9376,6957,0.00000,-0.37217,-0.01942,75.68,75.00,0.1480,14,94.55,1
442.9973,6958,0.00000,-0.26528,-0.07525,77.63,77.00,0.1421,13,93.52,1
443.0613,6959,-0.04089,-0.30680,-0.16252,80.69,80.00,0.1329,12,92.86,1
443.1283,6960,-0.05014,-0.32674,-0.17537,81.14,81.00,0.1316,12,93.08,1
443.1900,6961,-0.04582,-0.26502,-0.14173,79.96,79.00,0.1351,13,92.15,1
443.2546,6962,-0.03116,-0.19637,-0.08061,77.82,77.00,0.1415,12,93.07,1
443.3168,6963,-0.04423,-0.30238,-0.13019,79.56,79.00,0.1363,12,95.84,1
443.3812,6964,-0.03533,-0.19359,-0.09267,78.24,78.00,0.1403,13,96.02,1
443.4447,6965,0.00000,-0.11348,0.00103,74.98,74.00,0.1499,14,96.09,1
443.5076,6966,-0.02334,0.04649,-0.07396,77.59,77.00,0.1422,16,96.38,1
443.5779,6967,-0.03330,0.06792,-0.11364,78.98,78.00,0.1381,15,100.64,1
443.6449,6968,-0.06356,0.14935,-0.21344,82.47,82.00,0.1276,15,98.81,1
443.7120,6969,-0.02327,0.07840,-0.04945,76.73,76.00,0.1448,11,96.33,1
443.7800,6970,-0.02642,-0.04494,-0.07411,77.59,77.00,0.1422,12,96.40,1
443.8436,6971,-0.04948,-0.21474,-0.15999,80.60,80.00,0.1332,13,95.00,1
443.9145,6972,-0.04618,-0.23938,-0.13523,79.73,79.00,0.1358,18,92.92,1
443.9806,6973,-0.05185,-0.16203,-0.14921,80.22,80.00,0.1343,16,94.73,1
444.0495,6974,-0.05474,-0.02711,-0.15108,80.29,80.00,0.1341,16,91.88,1
444.1162,6975,-0.03180,0.00715,-0.06535,77.29,77.00,0.1431,14,91.56,1
444.1847,6976,-0.02272,-0.19324,-0.04757,76.67,76.00,0.1450,11,89.70,1
444.2605,6977,-0.02840,-0.07544,-0.08489,77.97,77.00,0.1411,12,94.43,1
444.3249,6978,-0.05289,-0.05536,-0.17437,81.10,81.00,0.1317,14,93.59,1
444.3900,6979,-0.08054,-0.06973,-0.25555,83.94,83.00,0.1232,12,96.63,1
444.4542,6980,-0.09247,-0.07636,-0.26707,84.35,84.00,0.1220,17,95.32,1
444.5202,6981,-0.10015,-0.24491,-0.26375,84.23,84.00,0.1223,12,93.37,1
444.5920,6982,-0.07818,-0.32152,-0.16039,80.61,80.00,0.1332,15,93.33,1
444.6647,6983,-0.03034,-0.29727,0.00211,74.97,74.00,0.1498,13,94.06,1
444.7318,6984,0.00000,-0.30568,0.07786,73.83,73.00,0.1418,12,94.22,1
444.7987,6985,0.00000,-0.31127,0.02293,74.66,74.00,0.1476,14,93.63,1
444.8740,6986,-0.02371,-0.22250,-0.10272,78.60,78.00,0.1392,16,93.45,1
444.9415,6987,0.00000,0.01305,0.02469,74.63,74.00,0.1474,10,97.55,1
445.0124,6988,0.06295,-0.07077,0.15157,72.73,72.00,0.1341,15,97.43,1
445.0804,6989,0.09068,-0.14882,0.18942,72.16,72.00,0.1301,11,96.56,1
445.1548,6990,0.04496,-0.06740,-0.03074,76.08,76.00,0.1468,11,95.28,1
445.2201,6991,0.02583,-0.17659,-0.09958,78.49,78.00,0.1395,14,96.22,1
445.2851,6992,0.00000,-0.26865,-0.15430,80.40,80.00,0.1338,14,97.16,1
445.3517,6993,0.00000,-0.28988,-0.19043,81.67,81.00,0.1300,12,96.35,1
445.4160,6994,0.00000,-0.24364,-0.15434,80.40,80.00,0.1338,13,96.78,1
445.4810,6995,0.00000,-0.20010,-0.13902,79.87,79.00,0.1354,13,94.90,1
445.5519,6996,0.00000,-0.19359,-0.08312,77.91,77.00,0.1413,12,93.24,1
445.6158,6997,-0.05513,-0.17629,-0.27356,84.57,84.00,0.1213,12,93.97,1
445.6846,6998,-0.05355,-0.18866,-0.22432,82.85,82.00,0.1264,13,93.32,1
445.7504,6999,-0.07302,-0.05928,-0.26469,84.26,84.00,0.1222,13,97.19,1
445.8165,7000,-0.02358,-0.11917,-0.06129,77.15,77.00,0.1436,12,96.62,1
445.8850,7001,-0.02031,-0.25369,-0.06598,77.31,77.00,0.1431,13,95.64,1
445.9472,7002,0.03313,-0.32051,0.10606,73.41,73.00,0.1389,11,95.54,1
446.0076,7003,0.00000,-0.22914,-0.05964,77.09,77.00,0.1437,14,99.64,1
446.0721,7004,0.00000,-0.29383,-0.11700,79.09,79.00,0.1377,14,103.17,1
446.1360,7005,0.00000,-0.35879,-0.04261,76.49,76.00,0.1455,14,105.66,1
446.2003,7006,0.04160,-0.32315,0.07287,73.91,73.00,0.1423,12,108.79,1
446.2627,7007,0.02992,-0.34779,-0.00353,75.12,75.00,0.1496,12,105.78,1
446.3236,7008,0.03864,-0.37878,0.01080,74.84,74.00,0.1489,12,106.25,1
446.3845,7009,0.06052,-0.47389,0.06924,73.96,73.00,0.1427,13,109.03,1
446.4478,7010,0.03040,-0.18807,-0.06545,77.29,77.00,0.1431,12,109.03,1
446.5109,7011,0.00000,-0.14049,-0.14081,79.93,79.00,0.1352,15,106.67,1
446.5762,7012,0.00000,-0.25070,-0.18778,81.57,81.00,0.1303,14,102.21,1
446.6441,7013,0.03886,-0.33315,0.01532,74.77,74.00,0.1484,14,104.59,1
446.7076,7014,0.05943,-0.31621,0.06758,73.99,73.00,0.1429,11,102.23,1
446.7762,7015,0.05259,-0.27483,0.01387,74.79,74.00,0.1485,12,102.60,1
446.8418,7016,0.00000,-0.32654,-0.15034,80.26,80.00,0.1342,10,100.64,1
446.9116,7017,0.03323,-0.23985,-0.04378,76.53,76.00,0.1454,11,104.28,1
446.9914,7018,0.05676,-0.41991,0.03390,74.49,74.00,0.1464,12,102.85,1
447.0532,7019,0.00000,-0.43156,-0.13389,79.69,79.00,0.1359,9,100.57,1
447.1168,7020,0.02951,-0.36727,-0.05827,77.04,77.00,0.1439,9,102.61,1
447.1817,7021,0.00000,-0.46483,-0.12372,79.33,79.00,0.1370,14,100.25,1
447.2529,7022,0.00000,-0.22556,-0.10355,78.62,78.00,0.1391,11,102.82,1
447.3251,7023,0.00000,-0.30632,-0.13939,79.88,79.00,0.1354,14,102.84,1
447.3865,7024,0.00000,-0.32403,-0.10451,78.66,78.00,0.1390,12,106.11,1
447.4463,7025,0.02204,-0.23732,-0.03224,76.13,76.00,0.1466,11,107.80,1
447.5080,7026,0.02946,-0.33757,-0.01353,75.47,75.00,0.1486,13,105.22,1
447.5687,7027,0.00000,-0.41068,-0.08855,78.10,78.00,0.1407,10,103.86,1
447.6314,7028,0.00000,-0.51899,-0.12342,79.32,79.00,0.1370,12,102.21,1
447.6996,7029,0.03833,-0.56060,0.02482,74.63,74.00,0.1474,11,103.99,1
447.7613,7030,0.00000,-0.50325,-0.11681,79.09,79.00,0.1377,11,101.79,1
447.8241,7031,0.00000,-0.54755,-0.06631,77.32,77.00,0.1430,9,102.41,1
447.8885,7032,0.04843,-0.46232,0.05063,74.24,74.00,0.1447,11,100.32,1
447.9587,7033,0.05332,-0.30519,0.04120,74.38,74.00,0.1457,12,99.64,1
448.0239,7034,0.00000,-0.22979,-0.16064,80.62,80.00,0.1331,11,98.75,1
448.0853,7035,-0.02809,-0.20910,-0.23367,83.18,83.00,0.1255,11,99.04,1
448.1493,7036,0.00000,-0.02916,-0.14425,80.05,80.00,0.1349,10,99.94,1
448.2135,7037,-0.04868,-0.03246,-0.24355,83.52,83.00,0.1244,11,99.84,1
448.2772,7038,-0.03525,-0.05663,-0.16001,80.60,80.00,0.1332,11,102.06,1
448.3448,7039,-0.08223,-0.05350,-0.30621,85.72,85.00,0.1178,12,98.30,1
448.4108,7040,-0.07369,0.09279,-0.23129,83.10,83.00,0.1257,12,97.21,1
448.4815,7041,-0.03621,0.16247,-0.07477,77.62,77.00,0.1421,14,96.25,1
448.5590,7042,-0.05543,0.04338,-0.15382,80.38,80.00,0.1338,11,96.38,1
448.6269,7043,-0.06362,0.00058,-0.17535,81.14,81.00,0.1316,13,97.49,1
448.6910,7044,-0.03834,0.06146,-0.07972,77.79,77.00,0.1416,11,101.24,1
448.7567,7045,-0.02987,-0.06279,-0.06296,77.20,77.00,0.1434,11,100.39,1
448.8197,7046,-0.04738,-0.14494,-0.13836,79.84,79.00,0.1355,13,99.72,1
448.8766,7047,-0.07593,-0.22202,-0.23570,83.25,83.00,0.1253,11,98.95,1
448.9330,7048,0.00000,-0.28265,0.02143,74.68,75.00,0.1477,13,98.22,1
448.9900,7049,0.04234,-0.36105,0.17232,72.42,72.00,0.1319,11,98.33,1
449.0469,7050,0.03057,-0.49329,0.07019,73.95,73.00,0.1426,14,100.65,1
449.1072,7051,0.00000,-0.36923,-0.09186,78.22,78.00,0.1404,11,100.33,1
449.1677,7052,-0.03278,-0.11608,-0.18969,81.64,81.00,0.1301,12,99.30,1
449.2277,7053,-0.06211,0.05726,-0.27200,84.52,84.00,0.1214,13,96.52,1
449.2855,7054,0.00000,-0.09524,-0.06270,77.19,77.00,0.1434,13,96.47,1
449.3460,7055,0.02327,-0.21335,0.05577,74.16,74.00,0.1441,9,95.95,1
449.4073,7056,0.00000,-0.17941,-0.01875,75.66,75.00,0.1480,13,95.42,1
449.4721,7057,0.02680,-0.32844,0.01127,74.83,74.00,0.1488,11,94.88,1
449.5421,7058,0.04007,-0.17505,0.03267,74.51,74.00,0.1466,12,92.04,1
449.6137,7059,0.08428,-0.05283,0.15692,72.65,72.00,0.1335,10,96.54,1
449.6784,7060,0.09884,-0.11632,0.15862,72.62,72.00,0.1333,11,100.58,1
449.7395,7061,0.09602,-0.16770,0.10669,73.40,73.00,0.1388,11,100.37,1
449.8001,7062,0.03711,-0.24737,-0.12561,79.40,79.00,0.1368,13,97.60,1
449.8600,7063,0.00000,-0.18832,-0.22712,82.95,82.00,0.1262,12,94.59,1
449.9192,7064,-0.02635,-0.07230,-0.28254,84.89,84.00,0.1203,9,91.83,1
449.9758,7065,-0.06675,0.03625,-0.37591,88.16,88.00,0.1105,14,90.35,1
450.0350,7066,-0.10479,0.04936,-0.44412,90.54,90.00,0.1034,13,90.76,1
450.0958,7067,-0.02857,-0.08280,-0.09813,78.43,82.00,0.1397,13,91.44,1
450.1572,7068,0.00000,-0.10344,-0.04385,76.53,76.00,0.1454,13,91.64,1
450.2200,7069,0.05306,-0.20144,0.17208,72.42,72.00,0.1319,12,95.28,1
450.2811,7070,0.02871,-0.23805,0.02768,74.58,74.00,0.1471,10,96.59,1
450.3472,7071,0.00000,-0.13266,-0.05406,76.89,76.00,0.1443,12,96.59,1
450.4090,7072,0.00000,-0.29273,-0.10612,78.71,78.00,0.1389,16,94.63,1
450.4691,7073,0.00000,-0.63168,-0.11016,78.86,78.00,0.1384,3,94.63,1
450.5330,7074,0.00000,-0.42774,-0.07120,77.49,77.00,0.1425,5,97.61,1
450.5978,7075,-0.12023,0.00762,-0.51154,92.90,85.00,0.0963,4,97.61,1
